timestamp,mac,seq_ctrl,aoa,master_rssi,worker_rssi,IQ_master,IQ_worker,distance_m,angle_deg
96774106,7E:8A:AE:D6:C8:CD,29552,1.5,-76,-73,0 0 9 -12 12 -16 10 -15 7 -16 4 -17 5 -14 5 -13 4 -10 5 -9 7 -8 8 -8 7 -8 9 -9 11 -11 9 -11 10 -12 11 -13 10 -13 8 -14 8 -12 8 -13 8 -8 8 -11 9 -6 8 -6 8 -3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -4 -10 -4 -10 -3 -8 0 -8 0 -6 1 -7 4 -7 4 -9 6 -9 6 -13 8 -15 9 -16 9 -15 7 -16 4 -16 3 -15 1 -14 0 -13 2 -12 2 -11 3 -9 5 -8 6 -9 9 -10 9 -11 13 -13,0 0 8 -10 9 -13 7 -14 6 -13 5 -12 4 -13 3 -11 4 -10 2 -10 4 -9 2 -9 3 -8 3 -8 3 -8 2 -8 1 -8 2 -8 1 -8 2 -9 2 -7 0 -7 -1 -6 1 -8 2 -6 2 -6 2 -5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 -21 3 -20 4 -18 6 -17 5 -15 7 -14 8 -14 11 -13 12 -11 13 -12 16 -13 16 -16 15 -15 14 -16 11 -16 10 -16 8 -16 8 -16 7 -15 6 -13 6 -12 6 -11 6 -9 7 -10 9 -9 11 -9,2,-45
96824908,7E:8A:AE:D6:C8:CD,0,-3.82,-77,-74,0 0 12 -12 12 -15 9 -15 8 -14 7 -16 7 -14 6 -12 6 -10 6 -8 7 -8 8 -7 10 -8 10 -8 12 -10 12 -9 12 -11 13 -12 11 -12 11 -13 9 -11 9 -9 9 -8 10 -6 8 -5 10 -1 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -4 -9 -5 -7 -4 -8 -2 -6 -1 -5 1 -7 3 -6 3 -10 6 -10 6 -13 7 -15 7 -15 6 -16 6 -16 3 -16 2 -16 1 -16 1 -14 1 -12 3 -10 4 -8 5 -9 7 -8 9 -8 11 -11 12 -12,0 0 6 -12 4 -14 4 -14 3 -13 1 -12 1 -12 0 -11 1 -11 0 -9 1 -9 1 -8 0 -8 -1 -9 0 -9 0 -8 -1 -9 -1 -8 -2 -8 -2 -8 -1 -8 -2 -7 -2 -7 -1 -6 -1 -5 -1 -5 -1 -5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 -20 1 -19 1 -18 2 -18 3 -16 5 -15 5 -15 8 -14 9 -15 10 -15 11 -16 11 -18 11 -18 9 -17 8 -17 6 -17 4 -17 4 -15 3 -14 3 -14 3 -13 3 -12 4 -11 5 -11 6 -11 6 -13,2,-45
96855473,7E:8A:AE:D6:C8:CD,0,7.33,-77,-74,0 0 -3 16 -1 18 1 18 1 18 2 17 5 15 2 12 2 10 -1 11 -2 9 -3 9 -4 11 -3 12 -5 13 -4 15 -4 16 -3 17 -2 15 -3 15 -1 15 0 12 -2 11 -4 10 -5 7 -7 7 -8 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 3 6 3 6 3 4 4 3 4 0 6 1 7 -1 8 0 12 1 13 1 15 1 18 2 16 4 15 5 14 6 14 6 11 6 12 4 10 3 9 -1 10 -1 9 -2 11 0 15 -4 13 -5 15,0 0 -6 13 -5 14 -3 13 -3 12 -2 11 -1 12 -1 11 -1 9 -1 9 -1 9 -1 8 -1 7 0 8 0 8 0 8 0 8 0 8 0 7 1 7 1 6 1 7 1 5 0 4 1 4 -1 4 -1 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 20 0 19 -1 18 -2 17 -3 16 -5 15 -6 14 -8 14 -9 15 -10 15 -11 17 -11 17 -10 18 -9 18 -8 17 -5 17 -5 16 -4 16 -4 14 -3 13 -3 12 -4 11 -4 11 -5 10 -6 11 -7 12,2,-45
96892130,7E:8A:AE:D6:C8:CD,0,-33.65,-78,-74,0 0 17 -4 17 -7 15 -5 14 -8 14 -8 13 -7 11 -7 11 -6 9 -4 12 -2 10 -1 11 -2 13 -1 14 -2 14 -3 15 -2 17 -3 16 -2 13 -3 13 -5 12 -3 11 -2 9 0 9 3 9 3 8 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 -9 1 -8 1 -7 2 -6 4 -5 6 -4 7 -4 9 -3 10 -6 11 -6 14 -7 15 -8 14 -9 13 -11 13 -10 10 -11 8 -9 9 -10 7 -8 8 -7 8 -4 7 -3 10 -3 11 -3 15 -2 16 -4,0 0 -7 -13 -8 -12 -9 -11 -8 -10 -8 -9 -9 -8 -8 -8 -7 -6 -7 -7 -7 -6 -7 -6 -8 -6 -7 -6 -8 -6 -7 -6 -7 -4 -7 -4 -7 -4 -6 -3 -6 -3 -7 -3 -6 -2 -5 -4 -4 -3 -4 -3 -3 -3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -17 -14 -16 -14 -14 -13 -13 -13 -11 -13 -8 -13 -8 -16 -6 -16 -6 -18 -5 -19 -7 -20 -6 -20 -7 -21 -8 -19 -9 -18 -10 -16 -11 -15 -10 -13 -9 -12 -8 -11 -8 -11 -7 -11 -5 -10 -7 -11 -5 -12 -6 -14,2,-45
96973198,7E:8A:AE:D6:C8:CD,0,-90.0,-80,-76,0 0 -7 -21 -5 -19 -7 -15 -7 -16 -9 -16 -10 -14 -8 -13 -8 -12 -7 -11 -5 -11 -4 -12 -4 -11 -5 -12 -5 -14 -4 -13 -4 -16 -5 -16 -4 -17 -5 -15 -3 -15 -3 -15 -2 -15 -1 -14 1 -13 2 -13 3 -14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -8 -5 -8 -3 -6 -6 -6 -6 -3 -8 -4 -7 -3 -11 -2 -11 -5 -13 -6 -15 -8 -15 -7 -16 -9 -17 -11 -16 -11 -14 -13 -12 -13 -11 -11 -9 -10 -8 -9 -10 -6 -9 -5 -10 -3 -11 -4 -12 -5 -17 -6 -17,0 0 -1 10 0 13 0 10 1 10 1 8 1 8 1 8 0 8 2 9 1 8 1 8 2 9 4 8 3 7 6 7 5 5 6 3 5 3 5 2 4 1 4 0 3 1 3 0 0 1 0 2 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 21 2 20 2 20 0 19 -2 19 -3 17 -5 18 -5 18 -7 19 -8 19 -8 19 -8 20 -8 20 -6 20 -5 18 -4 18 -3 17 -2 17 -3 14 -2 14 -2 13 -3 12 -2 12 -2 11 -1 13 -3 13,2,-45
97181177,7E:8A:AE:D6:C8:CD,29616,-90.0,-71,-79,0 0 0 18 2 19 2 17 4 16 4 13 4 12 3 10 1 8 -1 8 -2 7 -4 8 -6 9 -6 10 -8 12 -7 13 -7 14 -7 15 -6 15 -5 15 -4 14 -3 12 -3 11 -5 9 -5 6 -6 4 -7 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 0 9 1 8 2 7 3 5 5 4 7 4 10 4 11 5 13 6 13 8 14 9 15 10 15 9 13 10 11 10 10 9 9 6 8 5 7 3 8 1 8 -1 10 -2 11 -2 14 -3 15 -2 18,0 0 12 6 13 6 11 7 14 5 13 2 13 1 13 0 11 -2 9 -2 5 -3 4 -1 1 -1 -1 -1 -4 2 -6 2 -6 8 -5 8 -3 10 -2 13 1 11 1 11 2 10 3 8 3 7 3 4 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -3 -22 -2 -22 -1 -21 0 -21 3 -18 3 -17 4 -15 7 -14 10 -11 11 -11 13 -11 16 -12 16 -9 17 -10 16 -12 16 -11 15 -12 12 -13 10 -12 9 -10 8 -10 7 -8 4 -5 5 -2 6 0 6 2,2,-45
97381949,7E:8A:AE:D6:C8:CD,29664,-90.0,-70,-78,0 0 -6 -17 -7 -18 -9 -17 -8 -15 -9 -13 -9 -12 -8 -10 -6 -10 -4 -9 -3 -9 -1 -10 0 -11 0 -12 0 -14 0 -15 -1 -16 -2 -17 -3 -16 -4 -16 -4 -15 -4 -14 -4 -12 -3 -11 -1 -9 0 -8 2 -7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11 -2 -11 -2 -10 -3 -9 -4 -8 -5 -7 -7 -7 -9 -7 -10 -7 -12 -7 -13 -9 -14 -10 -15 -11 -14 -12 -13 -12 -12 -12 -10 -11 -9 -10 -9 -9 -8 -7 -8 -5 -8 -4 -10 -3 -11 -3 -13 -3 -15 -3 -17,0 0 3 12 3 13 3 12 6 11 6 11 8 10 8 8 8 7 6 5 7 5 4 2 3 1 2 0 0 1 -3 1 -3 2 -5 4 -2 4 -3 6 -3 6 -1 7 -1 7 0 6 1 5 1 5 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 21 -1 20 0 19 0 19 0 16 1 15 4 14 7 14 8 12 9 12 10 12 11 13 14 15 15 13 14 15 13 15 11 15 9 16 9 13 7 13 6 10 5 9 4 7 5 5 8 6 7 5 9,2,-45
97691279,7E:8A:AE:D6:C8:CD,0,-90.0,-70,-79,0 0 -15 10 -18 11 -16 12 -13 11 -11 11 -10 11 -8 10 -8 8 -8 6 -8 4 -9 2 -10 1 -11 1 -14 1 -14 1 -16 2 -17 3 -17 4 -16 5 -16 5 -14 5 -13 5 -11 3 -10 2 -8 0 -8 -2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 10 2 10 1 9 0 9 -2 8 -4 8 -6 8 -8 8 -9 9 -10 10 -11 12 -11 13 -10 14 -9 14 -8 14 -6 15 -6 13 -5 12 -5 10 -6 8 -7 7 -8 5 -10 4 -12 5 -14 6 -16 6,0 0 1 9 1 10 0 10 1 11 3 11 4 12 5 9 5 9 7 7 7 6 4 1 3 0 1 -2 -1 -2 -3 -3 -7 -3 -9 -1 -11 -1 -11 3 -10 2 -10 4 -7 6 -6 7 -4 5 -2 5 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 -16 12 -15 14 -14 14 -13 14 -11 14 -9 13 -6 13 -5 15 -3 14 -1 13 0 16 2 16 5 15 4 15 6 17 5 15 2 16 2 15 2 15 2 13 2 9 1 9 2 5 0 4 2 4 4,2,-45
97738709,7E:8A:AE:D6:C8:CD,29712,-90.0,-70,-80,0 0 -18 3 -19 5 -17 6 -16 7 -14 7 -13 7 -11 6 -9 4 -9 3 -9 0 -9 -2 -9 -3 -10 -3 -12 -5 -14 -4 -14 -4 -16 -4 -16 -3 -16 -3 -16 -2 -14 -1 -12 -1 -11 -2 -9 -2 -7 -3 -6 -4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 10 1 9 0 9 -1 8 -3 7 -5 6 -7 6 -9 7 -10 8 -11 8 -12 10 -13 11 -13 12 -11 12 -10 12 -9 12 -7 11 -7 10 -7 8 -7 7 -7 5 -9 3 -10 2 -12 1 -15 2 -17 2,0 0 -2 9 -5 10 -4 11 -4 12 -3 13 -1 11 1 10 2 11 2 9 5 7 4 4 4 -1 2 -3 0 -6 -3 -6 -6 -7 -8 -8 -10 -6 -13 -6 -13 -4 -11 -2 -12 0 -10 2 -7 2 -6 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 -19 9 -19 12 -16 12 -16 13 -14 13 -11 13 -9 12 -5 14 -4 15 -3 13 -1 14 2 16 4 15 6 14 5 16 5 16 4 17 4 15 3 15 3 12 3 9 2 8 1 3 1 3 2 1 2,2,-45
99919398,7E:8A:AE:D6:C8:CD,0,7.15,-77,-74,0 0 -10 -12 -14 -12 -14 -12 -15 -11 -14 -9 -14 -7 -12 -6 -10 -7 -9 -7 -8 -8 -8 -8 -7 -9 -7 -10 -8 -12 -8 -12 -7 -14 -9 -12 -9 -12 -8 -12 -10 -11 -9 -12 -8 -10 -6 -11 -4 -10 -3 -10 -1 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11 3 -10 2 -9 1 -9 -1 -9 -2 -8 -3 -8 -5 -10 -7 -10 -9 -12 -9 -13 -9 -15 -9 -17 -10 -16 -7 -16 -6 -16 -4 -16 -4 -13 -3 -12 -2 -11 -4 -9 -6 -7 -6 -6 -8 -6 -10 -8 -12 -11 -14,0 0 -6 -15 -7 -15 -7 -13 -8 -12 -8 -10 -9 -10 -8 -8 -8 -7 -6 -6 -5 -6 -4 -6 -3 -6 -2 -6 -2 -7 -3 -7 -3 -8 -3 -8 -3 -9 -4 -8 -4 -8 -4 -6 -4 -6 -4 -6 -3 -4 -3 -4 -2 -3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -17 -9 -17 -8 -16 -8 -15 -9 -13 -10 -12 -11 -10 -12 -9 -14 -8 -15 -8 -15 -9 -18 -11 -18 -11 -18 -11 -17 -12 -16 -13 -15 -13 -13 -12 -12 -11 -10 -10 -11 -9 -9 -7 -11 -6 -11 -5 -11 -5 -12 -6 -13,2,-45
99956676,7E:8A:AE:D6:C8:CD,29920,37.89,-77,-75,0 0 11 -11 10 -16 9 -15 9 -16 8 -14 5 -14 5 -15 5 -11 4 -10 6 -9 7 -9 7 -8 8 -7 9 -8 11 -9 11 -9 12 -10 12 -9 10 -9 10 -11 10 -10 10 -9 9 -8 9 -6 7 -3 9 -2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -4 -11 -4 -9 -2 -8 -2 -8 1 -8 2 -8 4 -9 5 -10 6 -11 7 -13 7 -14 7 -16 7 -18 5 -16 4 -15 2 -16 0 -15 0 -14 0 -12 2 -11 3 -8 5 -9 6 -7 7 -7 9 -9 12 -11,0 0 7 10 9 11 9 10 10 8 10 6 10 5 9 4 9 4 7 3 6 3 4 3 4 3 3 3 3 3 3 5 3 6 3 7 4 5 4 5 5 5 4 4 5 4 4 2 3 3 1 1 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 18 6 17 6 16 5 15 6 15 7 12 8 12 10 12 11 11 12 11 13 11 14 12 14 14 15 14 13 13 12 15 10 14 9 14 8 13 6 12 6 10 8 8 7 8 7 7 8 7 8 8 9,2,-45
100016485,7E:8A:AE:D6:C8:CD,29936,35.8,-75,-77,0 0 15 6 17 3 16 1 17 0 15 0 16 -1 12 -1 12 1 10 0 9 2 8 2 8 4 7 6 9 7 12 9 11 9 12 9 13 9 13 9 13 7 12 7 13 6 10 6 8 5 5 7 3 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 -10 5 -10 7 -8 6 -5 7 -5 7 -3 9 0 11 -1 12 0 15 -1 15 1 16 -1 18 -3 16 -4 16 -5 15 -6 12 -7 12 -6 9 -6 9 -3 8 -1 8 0 8 1 9 3 12 4 14 7,0 0 -6 11 -4 14 -3 12 -4 13 -1 12 1 12 -1 13 1 7 0 8 2 8 0 5 -2 5 -3 4 -3 4 -4 5 -5 6 -5 5 -5 7 -4 7 -4 9 -4 8 -3 4 0 7 -1 4 -2 3 -2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 16 5 17 5 17 5 16 2 15 1 15 -1 15 -1 14 -3 15 -5 16 -3 18 -4 19 -3 18 -3 17 -3 18 -2 17 1 17 1 16 2 14 1 15 1 11 1 10 0 9 0 7 0 10 -4 10,2,-45
100058853,7E:8A:AE:D6:C8:CD,29952,-39.52,-75,-76,0 0 -13 -12 -16 -10 -17 -8 -17 -7 -16 -6 -14 -4 -14 -4 -12 -5 -10 -5 -8 -6 -7 -7 -6 -8 -7 -9 -9 -11 -8 -13 -9 -13 -9 -13 -9 -14 -9 -13 -10 -12 -9 -11 -9 -11 -7 -10 -6 -9 -3 -9 -1 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -9 7 -9 6 -9 5 -8 3 -9 1 -9 -1 -10 -2 -11 -4 -13 -5 -14 -5 -16 -5 -17 -5 -19 -4 -17 -3 -17 0 -16 1 -15 1 -14 1 -11 1 -11 -1 -9 -2 -8 -4 -7 -6 -8 -8 -10 -10 -12 -11,0 0 -3 11 -4 14 -2 15 -2 13 0 13 0 13 2 10 2 9 2 8 2 6 0 4 -1 4 -3 3 -3 4 -4 5 -6 6 -7 8 -6 8 -5 8 -5 9 -4 7 -3 6 -3 6 -2 5 -2 4 -2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 14 13 13 13 13 11 14 9 13 8 14 6 13 3 14 3 15 1 16 0 16 1 18 1 19 2 19 2 18 3 18 5 16 6 15 5 14 5 14 5 12 3 10 0 8 1 7 -2 9 -4 10,2,-45
100119520,7E:8A:AE:D6:C8:CD,29968,-53.73,-74,-77,0 0 -17 0 -20 1 -19 4 -17 4 -15 5 -14 5 -13 5 -11 4 -11 2 -9 1 -10 -2 -11 -2 -11 -4 -13 -5 -15 -5 -15 -5 -17 -4 -16 -3 -16 -1 -15 -2 -14 -1 -13 -2 -11 -3 -9 -4 -8 -5 -7 -6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -5 11 -4 9 -5 8 -6 7 -7 5 -8 4 -10 3 -11 2 -14 2 -15 3 -17 4 -17 6 -18 5 -16 6 -14 8 -14 8 -11 8 -11 8 -9 7 -9 5 -8 3 -9 1 -10 -1 -12 -1 -13 -2 -16 -3,0 0 9 10 10 9 11 9 10 6 11 5 12 4 9 3 9 1 8 1 7 2 4 0 4 1 2 1 2 3 1 5 1 5 3 6 4 7 4 7 4 7 4 5 6 3 5 4 4 2 3 2 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 19 -4 19 -3 18 -2 19 -3 17 -1 15 1 15 3 14 2 14 6 14 5 15 7 15 7 17 8 16 7 17 6 16 5 17 4 16 2 14 2 14 1 12 2 10 2 7 3 8 4 8 4 8 6,2,-45
100945714,7E:8A:AE:D6:C8:CD,0,31.16,-71,-71,0 0 -4 18 -5 18 -3 17 -1 17 0 15 1 14 0 11 0 9 -2 8 -4 7 -6 7 -8 8 -10 8 -11 9 -11 11 -11 12 -10 13 -9 13 -8 13 -7 13 -6 11 -6 9 -5 7 -6 5 -6 2 -7 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 4 10 4 8 5 6 5 4 6 2 7 1 10 0 11 0 14 0 15 0 16 1 18 2 18 4 17 4 15 6 14 6 12 5 10 4 9 1 8 -1 8 -3 7 -5 9 -6 10 -6 12 -6 14,0 0 -16 -5 -18 -6 -18 -4 -17 -3 -16 -1 -15 0 -13 0 -11 0 -9 -1 -8 -2 -6 -3 -6 -5 -6 -6 -7 -8 -8 -9 -8 -9 -10 -10 -10 -9 -10 -8 -10 -7 -10 -6 -9 -5 -8 -3 -6 -3 -4 -3 -3 -4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -8 14 -7 13 -8 11 -7 10 -8 8 -9 6 -10 4 -12 2 -13 2 -15 1 -17 1 -18 1 -19 2 -18 3 -18 3 -17 5 -15 5 -14 6 -12 5 -11 4 -10 2 -10 0 -9 -2 -10 -5 -11 -5 -13 -6,2,-45
100997607,7E:8A:AE:D6:C8:CD,0,39.76,-71,-71,0 0 -15 -7 -19 -8 -18 -6 -17 -5 -15 -3 -15 -2 -12 -2 -10 -3 -8 -4 -7 -6 -6 -7 -6 -9 -8 -10 -8 -12 -9 -13 -11 -13 -12 -13 -12 -12 -13 -11 -12 -10 -11 -8 -9 -8 -7 -7 -5 -6 -2 -6 0 -7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -7 10 -6 9 -7 8 -7 5 -8 3 -8 1 -11 0 -12 -2 -14 -2 -16 -3 -18 -2 -18 -1 -19 -1 -18 0 -17 2 -16 3 -14 3 -12 3 -10 2 -9 0 -9 -2 -8 -4 -9 -6 -9 -8 -12 -9 -13 -10,0 0 13 -10 14 -12 13 -12 10 -13 9 -13 8 -12 6 -11 5 -9 4 -8 5 -6 5 -4 6 -2 6 -2 9 -1 9 -1 11 -2 12 -3 11 -4 11 -4 11 -5 9 -5 7 -4 6 -5 5 -3 4 -2 3 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -8 -15 -7 -14 -6 -14 -4 -12 -3 -11 0 -11 2 -12 4 -12 6 -13 7 -13 8 -14 8 -16 9 -17 8 -17 6 -17 5 -17 4 -16 3 -15 1 -13 2 -12 4 -10 4 -8 6 -7 8 -7 9 -7 11 -7,2,-45
101129004,7E:8A:AE:D6:C8:CD,0,-90.0,-71,-72,0 0 -6 -17 -9 -17 -9 -16 -10 -15 -10 -13 -9 -12 -9 -9 -5 -9 -4 -8 -2 -9 0 -10 1 -11 3 -12 2 -15 3 -15 2 -17 1 -17 0 -17 -1 -17 -1 -16 -1 -14 0 -12 0 -10 1 -7 3 -6 5 -4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -12 5 -11 4 -10 3 -9 1 -9 -2 -8 -4 -8 -7 -9 -9 -10 -11 -11 -11 -13 -13 -13 -13 -15 -13 -15 -11 -14 -9 -14 -8 -13 -6 -12 -5 -10 -5 -8 -6 -6 -7 -3 -8 -2 -9 -2 -12 -3 -14 -4 -17,0 0 0 16 1 18 2 18 2 16 5 15 5 13 4 11 4 9 2 8 1 7 -1 5 -3 5 -4 6 -5 7 -6 8 -6 9 -6 11 -6 11 -5 11 -4 11 -3 10 -2 9 -2 7 -2 6 -2 4 -2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16 0 15 0 15 1 13 2 11 3 9 5 8 7 6 9 6 11 6 12 7 15 8 15 9 16 10 15 10 14 12 13 11 10 10 9 9 8 8 8 5 7 3 8 1 8 0 9 -1 12 -1 13,2,-45
101169876,7E:8A:AE:D6:C8:CD,0,72.52,-71,-71,0 0 9 -15 8 -18 6 -17 5 -17 2 -15 2 -14 3 -12 4 -9 4 -7 5 -6 8 -5 9 -5 11 -5 14 -6 14 -6 15 -8 15 -9 13 -10 13 -11 11 -10 9 -9 8 -7 6 -5 6 -2 6 -1 5 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -12 -7 -10 -6 -9 -7 -7 -7 -5 -8 -2 -10 -1 -10 0 -12 0 -14 1 -16 1 -17 1 -18 0 -19 -2 -17 -1 -16 -3 -15 -4 -14 -3 -12 -2 -10 0 -9 2 -7 4 -7 5 -8 8 -9 8 -12 9 -13,0 0 -6 16 -5 17 -4 17 -2 17 0 15 1 14 1 11 1 9 -1 7 -1 6 -3 4 -5 3 -6 3 -8 4 -9 6 -9 7 -10 8 -9 9 -8 9 -7 10 -6 9 -5 9 -3 8 -3 5 -3 3 -3 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 4 14 4 13 5 11 6 9 6 7 7 6 10 5 11 4 13 3 14 3 16 3 17 4 18 4 17 6 16 7 15 7 13 7 12 6 9 4 9 3 9 0 8 -2 8 -3 9 -5 11 -6 13,2,-45
101300003,7E:8A:AE:D6:C8:CD,0,41.43,-71,-72,0 0 -14 -12 -16 -12 -16 -10 -16 -8 -14 -7 -14 -6 -11 -5 -9 -5 -7 -6 -5 -7 -4 -10 -3 -11 -4 -13 -5 -16 -5 -16 -6 -17 -8 -17 -9 -16 -9 -15 -10 -13 -9 -11 -7 -10 -5 -9 -3 -8 0 -6 2 -6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -9 8 -9 8 -9 6 -8 4 -9 1 -10 -1 -11 -3 -12 -5 -14 -6 -15 -6 -16 -6 -18 -6 -18 -6 -17 -3 -16 -3 -16 -1 -14 0 -12 0 -11 -1 -8 -2 -8 -4 -6 -7 -6 -7 -7 -10 -9 -11 -11 -13,0 0 16 -5 18 -7 16 -8 15 -9 13 -10 11 -10 8 -9 8 -7 6 -5 5 -3 6 -1 5 2 6 2 8 2 9 4 11 3 12 3 13 1 12 0 12 0 11 -2 9 -3 8 -2 5 -1 5 -1 3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -5 -18 -4 -17 -3 -16 -1 -14 1 -14 3 -13 5 -11 8 -11 10 -11 11 -11 13 -13 13 -14 14 -15 12 -15 11 -15 9 -16 7 -15 6 -14 5 -12 5 -10 6 -8 7 -6 8 -4 10 -3 12 -3 15 -3,2,-45
101341910,7E:8A:AE:D6:C8:CD,30144,24.61,-71,-72,0 0 -11 13 -11 15 -10 14 -9 14 -7 12 -6 12 -5 9 -5 8 -6 6 -7 4 -9 3 -12 2 -13 3 -15 4 -16 4 -16 5 -17 7 -15 7 -14 8 -13 9 -12 8 -11 5 -8 4 -7 1 -7 -1 -7 -3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 9 5 8 4 8 3 8 0 7 -2 8 -4 8 -5 10 -6 12 -7 13 -8 14 -8 15 -7 17 -5 15 -4 15 -3 14 -2 12 -1 11 -2 8 -3 7 -4 6 -6 5 -7 6 -11 6 -12 8 -13 9,0 0 -15 -9 -18 -10 -16 -8 -17 -6 -15 -5 -14 -3 -12 -1 -10 -1 -8 -1 -7 -3 -5 -4 -3 -6 -3 -7 -3 -9 -4 -11 -6 -10 -7 -12 -7 -11 -8 -11 -10 -10 -9 -7 -7 -6 -6 -6 -6 -4 -4 -3 -2 -4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -10 13 -11 11 -10 10 -11 9 -10 6 -12 5 -13 2 -14 0 -16 -1 -16 -1 -19 -2 -18 -3 -20 -2 -19 0 -19 0 -18 3 -17 3 -15 3 -12 2 -11 1 -10 0 -9 -3 -7 -5 -8 -6 -11 -8 -11 -10,2,-45
101646044,7E:8A:AE:D6:C8:CD,0,1.95,-72,-73,0 0 -17 7 -18 9 -16 10 -14 10 -11 10 -12 10 -10 7 -8 5 -9 3 -9 2 -11 0 -12 -2 -14 -2 -16 -3 -18 -2 -18 -2 -19 -1 -18 0 -18 1 -16 2 -15 2 -12 0 -10 0 -8 -2 -6 -4 -4 -6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 10 2 10 1 9 -1 8 -2 7 -5 7 -7 7 -9 7 -10 8 -11 9 -13 10 -12 12 -12 12 -10 12 -9 12 -8 12 -6 11 -5 10 -5 8 -5 7 -6 4 -7 3 -9 1 -11 2 -14 4 -16 5,0 0 -15 3 -17 5 -16 6 -15 6 -13 7 -11 8 -8 7 -7 6 -6 5 -6 2 -6 1 -6 -1 -7 -2 -8 -4 -10 -3 -11 -3 -12 -2 -13 -2 -12 0 -12 1 -11 1 -10 2 -9 2 -6 1 -5 0 -3 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16 -1 16 -1 15 -2 14 -4 12 -6 10 -8 10 -10 9 -12 9 -12 9 -15 9 -15 10 -15 12 -15 12 -13 12 -12 12 -10 12 -8 11 -7 10 -7 8 -7 6 -8 3 -9 2 -10 2 -12 1 -14 1,2,-45
